name,seller,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,postalCode
Dogde_Nitro_Top_Auto,privat,11900,suv,2007,automatik,177,,150000,8,diesel,sonstige_autos,32425
Mercedes_Benz_ML_350,privat,29500,suv,2010,automatik,231,andere,150000,10,diesel,mercedes_benz,58452
Audi_A3_P8_1_6_FSI,privat,5400,kombi,2004,manuell,115,a3,150000,11,benzin,audi,44787
Ford_Fiesta_1.3_Connection,privat,2850,kleinwagen,2008,manuell,69,fiesta,90000,8,benzin,ford,22459
Opel_Corsa_C_Klimaanlage_TÜV_neu,privat,950,,2018,manuell,54,corsa,150000,4,benzin,opel,42551
Mercedes_Benz_AMG_Packet_E_200,privat,11111,limousine,2011,manuell,184,e_klasse,50000,7,benzin,mercedes_benz,25524
Gebrauchter_Volvo_V70,privat,2000,kombi,1998,manuell,144,v70,150000,9,benzin,volvo,25436
Audi_A4_/_Airride,privat,9000,kombi,2005,manuell,140,a4,150000,0,diesel,audi,97496
Ford_Fiesta,privat,150,,2016,manuell,60,fiesta,60000,4,benzin,ford,2763
Polo_6_n_75_Ps_Ganz_oder_in_Teile,privat,30,limousine,1995,manuell,75,polo,150000,0,benzin,volkswagen,59067
Alfa_Romeo_156_2.0_16V_Twin_Spark_RASSIG_SCHNELL_SCHÖN!!!,privat,1899,limousine,2000,manuell,155,156,150000,5,benzin,alfa_romeo,22335
ford_fiesta,privat,800,kleinwagen,1998,manuell,65,fiesta,150000,7,benzin,ford,66333
Dringend_zu_verkaufen,privat,1300,kleinwagen,2003,manuell,95,punto,150000,9,benzin,fiat,78655
Bmw_316i_compact,privat,700,andere,2000,manuell,0,3er,150000,3,benzin,bmw,15370
BMW_320d_DPF_Touring_M_Sportfahrwerk_getoente_Scheibe,privat,8800,kombi,2005,manuell,163,3er,125000,12,diesel,bmw,56299
BMW_118i_–_Bj_12/2012_–_36.500_KM_–_Super_Zustand_–_Viele_Extras,privat,16800,limousine,2012,manuell,170,1er,40000,12,benzin,bmw,81543
Opel_Astra_GTC_1.6_Sport_mit_coolen_Sitzen_*TOP*,privat,5890,limousine,2005,automatik,105,astra,100000,10,benzin,opel,65207
Alfa_Romeo_Spider_2.0_16V_Twin_Spark,privat,4800,cabrio,1998,manuell,155,spider,150000,5,benzin,alfa_romeo,66292
Mercedes_B_180_CDI_Sports_Tourer,privat,11650,limousine,2009,manuell,109,b_klasse,60000,3,diesel,mercedes_benz,40822
Mercedes_A_Klasse_W168_Klima_Tuev_10/2017_Elch_fahrbereit,privat,749,limousine,1998,manuell,82,a_klasse,150000,10,benzin,mercedes_benz,34125
924_S_Porsche_EZ_1989_in_Weiss,privat,14500,coupe,1989,manuell,160,,150000,11,benzin,porsche,39590
golf_4_1_8_tuev_2/2018,privat,1800,,2018,manuell,0,,150000,6,benzin,volkswagen,91717
Opel_Corsa_Atlanta,privat,599,kleinwagen,1997,manuell,45,corsa,150000,2,benzin,opel,4177
Nissan_Micra,privat,250,kleinwagen,1996,manuell,54,micra,150000,0,benzin,nissan,49196
Audi_A6_2_0_TDI_Limosine_zu_verkaufen,privat,7000,limousine,2006,manuell,104,a6,150000,3,diesel,audi,25792
Volkswagen_Golf_1.4,privat,1500,limousine,2001,manuell,75,golf,150000,1,benzin,volkswagen,99634
Smart_fortwo_softouch_passion_MHD___Panorama_8_Reifen,privat,3600,kleinwagen,2009,automatik,0,fortwo,150000,6,benzin,smart,50733
Ford_Focus_Ghia_Kombi_mit_2_Jahren_TÜV,privat,1400,kombi,2000,manuell,101,focus,150000,6,,ford,55118
Volkswagen_lupo,privat,600,kleinwagen,1999,manuell,0,lupo,150000,3,benzin,volkswagen,53757
Mercedes_Benz_CLK_200_Kompressor,privat,4550,cabrio,1999,manuell,192,clk,150000,4,benzin,mercedes_benz,55437
BMW_328i,privat,12999,cabrio,1999,manuell,193,3er,150000,5,benzin,bmw,78628
Mitsubishi_Carisma_1600_GLX,privat,1000,limousine,1999,manuell,90,carisma,150000,7,benzin,mitsubishi,35510
BMW_116i_Aut.,privat,9900,limousine,2009,automatik,122,1er,60000,5,benzin,bmw,84130
Peugeot_207_CC_120_VTi_Platinum,privat,6200,cabrio,2008,manuell,120,2_reihe,90000,6,benzin,peugeot,72622
Lada_Volga_3102,privat,8400,limousine,2007,manuell,137,andere,100000,4,benzin,lada,88214
BMW_116i_/_Top_Zustand,privat,5500,,2018,manuell,116,1er,150000,12,benzin,bmw,90451
Mercedes_Benz_CLK_Cabrio_280_Avantgarde_Navi_wie_NEU_25.950_KM,privat,19995,cabrio,2008,automatik,231,clk,30000,8,benzin,mercedes_benz,45659
C_200_CDI_Top_Zustand,privat,0,limousine,2000,manuell,0,c_klasse,150000,10,diesel,mercedes_benz,23556
Top_Ford_Focus_1.6_TDCI,privat,6900,limousine,2008,manuell,90,focus,150000,6,diesel,ford,1796
Ford_Focus_1.8._Diesel_Motorschaden!!!,privat,395,kombi,2000,manuell,92,focus,150000,0,diesel,ford,87734
Mercedes_Benz_A_180_CDI_Avantgarde,privat,5200,limousine,2007,manuell,109,a_klasse,150000,6,diesel,mercedes_benz,73779
Audi_90,privat,1150,limousine,1987,manuell,136,90,150000,4,benzin,audi,94538
Audi_A3_1.9_TDI_Ambiente,privat,3850,limousine,2004,manuell,105,a3,150000,1,diesel,audi,58509
Schoener_307_SW_HDI_2_0_110_PS,privat,2300,kombi,2002,manuell,110,3_reihe,150000,12,diesel,peugeot,90522
Opel_Astra_G_Caravan_mit_Anhaengerkupplung,privat,1500,kombi,2002,manuell,84,astra,150000,7,benzin,opel,24113
Volkswagen_Polo_1.4_TÜV_3/17,privat,1500,kleinwagen,2000,manuell,60,polo,150000,4,benzin,volkswagen,73463
Ich_verkaufe_mein_Fahrzeug_wegen_neu_anschaffung,privat,500,,2016,manuell,100,focus,150000,2,benzin,ford,19063
Volkswagen_Polo_60_Servo,privat,2700,kleinwagen,2000,,0,polo,150000,4,benzin,volkswagen,36251
Opel_astra_g_1_6_16v__fuer_Bastler_,privat,1000,limousine,2000,manuell,101,astra,125000,2,benzin,opel,45896
Mercedes_E200_ELEGANCE_Limousine_Klimaautomatik,privat,1690,limousine,1997,manuell,136,e_klasse,150000,7,benzin,mercedes_benz,46117
Kia_Picanto_mit_LPG,privat,2999,,2018,manuell,65,picanto,150000,12,,kia,52351
Mercedes_Benz_E_220_CDI_Automatik_Classic_DPF,privat,1600,limousine,2004,automatik,150,e_klasse,150000,12,diesel,mercedes_benz,51373
VW_t2b_westfalia_plus_Haenger_Markise__2._Hand_alles_original,privat,48000,bus,1974,manuell,50,transporter,125000,5,benzin,volkswagen,82205
Passat_Variant_2.0_TDI_BlueMotion_Technology_Highline,privat,10000,kombi,2013,manuell,140,passat,40000,6,diesel,volkswagen,10115
Renault_Kangoo_1.5_dCi_Expression,privat,1800,bus,2004,manuell,82,kangoo,150000,6,diesel,renault,76744
Seat_Mii_1.0_Style_Viva_Alu_Klima__8fach_bereift,privat,6400,kleinwagen,2012,manuell,60,mii,30000,11,benzin,seat,33104
Mercedes_Benz_B_180_CDI__BlueEFFICIENCY__7G_DCT,privat,20999,bus,2012,automatik,109,b_klasse,70000,7,diesel,mercedes_benz,40723
A3_2.0_TDI_Sportback_S_tronic_2X_S_LINE_PANORAMA,privat,9500,limousine,2012,automatik,170,a3,80000,6,diesel,audi,10115
BMW_316i,privat,650,coupe,1997,manuell,102,3er,150000,9,benzin,bmw,18236
Mercedes_Benz_E320T_S210_W210_AMG_Optik_ab_Werk__7__Sitzer,privat,7900,kombi,2000,automatik,224,e_klasse,150000,2,benzin,mercedes_benz,48231
BMW_e38_740d_V8,privat,4499,limousine,1999,automatik,0,,150000,0,diesel,bmw,33142
Hyundai_Santa_Fe_2.2_CRDi_4WD_CPF_Automatik_Premium,privat,12000,suv,2012,automatik,197,santa,125000,1,diesel,hyundai,53545
Vw_Caddy_SDI,privat,999,kombi,1997,manuell,64,caddy,150000,3,diesel,volkswagen,51688
Audi_A3_1.8_TFSI_Sportback_Ambition,privat,10950,kombi,2009,manuell,160,a3,125000,2,benzin,audi,60327
Verkaufe_vw_touran_1.9_TDI_DSG,privat,4000,,2017,automatik,0,,150000,4,diesel,volkswagen,30455
Audi_A6_Avant_Quattro_2_7_TDI_Luft_Navi_Bose_Standheizung_Xenon,privat,8990,kombi,2005,automatik,180,a6,150000,9,diesel,audi,1309
Nissan_Navara_Comfort,privat,7900,suv,2005,manuell,174,navara,150000,12,diesel,nissan,33397
Volkswagen_Golf_Cabrio_1.8__8fach_bereift__TÜV!,privat,799,cabrio,1997,manuell,75,golf,150000,7,benzin,volkswagen,91126
Megane_1.4_Cabrio_95_PS__Bauj._4._2000,privat,1850,cabrio,2000,manuell,95,,150000,4,,renault,48653
Opel_astra__nicht_fahrbereit_,privat,250,kleinwagen,1999,manuell,65,,150000,0,benzin,opel,47139
Audi_A4_Avant_2.0_TDI_DPF_Ambition,privat,12900,kombi,2008,manuell,143,a4,150000,2,diesel,audi,77815
Passat_35_i_90_ps_minikat_euro2_Anhaengerkupplung,privat,0,kombi,1989,manuell,90,passat,150000,3,benzin,volkswagen,59494
Verkaufe_mein_altes_Showcar,privat,750,kleinwagen,1998,manuell,60,polo,80000,0,benzin,volkswagen,29633
Skoda_Fabia_16V_75PS_Benziner_!!!!!!,privat,2000,kleinwagen,2004,manuell,75,fabia,150000,4,benzin,skoda,56068
Renault_Laguna_2.0Automatik_t?v_05/2016,privat,1390,limousine,2003,automatik,135,laguna,150000,4,benzin,renault,12051
MINI_Mini_Cooper_XENON_PANORAMADACH_TEILLEDER,privat,6880,kleinwagen,2007,manuell,120,cooper,125000,2,benzin,mini,57074
Golf_4___dunkel_blau,privat,2850,limousine,2003,manuell,101,golf,150000,0,diesel,volkswagen,1900
Audi_100_2_6/_TÜV_02/18/_Euro_2/Tausch_moeglich,privat,1399,limousine,1993,manuell,150,100,150000,0,benzin,audi,25541
Opel_Antara_2.0_CDTI_Automatik_4x4*__Vollausstattung,privat,10599,suv,2009,automatik,150,antara,150000,5,diesel,opel,29683
Honda_Crx_del_sol_eh6,privat,650,cabrio,1995,manuell,125,cr_reihe,150000,6,benzin,honda,42549
Vectra_b_1.8_16v,privat,0,limousine,2000,manuell,115,vectra,150000,0,benzin,opel,16727
Opel_Corsa_16V,privat,800,kleinwagen,1999,manuell,0,corsa,150000,5,benzin,opel,97297
Peugeot_305_Break_GR_D_Zahnriemen_NEU_Standheizung,privat,2450,kombi,1988,manuell,64,3_reihe,150000,3,diesel,peugeot,46238
Volkswagen_up!,privat,7450,kleinwagen,2014,manuell,75,up,30000,5,benzin,volkswagen,44866
Daihatsu_Sirion_1.0,privat,1999,kleinwagen,2007,manuell,69,sirion,150000,12,benzin,daihatsu,68307
Vw_T4_Transporter.2.5_TDI_Standheizung.AHK_Top,privat,4999,,2005,manuell,102,transporter,150000,0,diesel,volkswagen,23970
BMW_335i_Cabrio_Aut._KeylessGo_F1_H&R,privat,17900,cabrio,2007,automatik,306,3er,125000,7,benzin,bmw,86573
Opel_Astra_zu_verkaufen,privat,1300,coupe,1998,automatik,115,astra,150000,0,,opel,38828
BMW_320d_touring_festpreis!,privat,1500,kombi,2001,manuell,136,3er,150000,10,diesel,bmw,61381
Opel_Vectra_1.8_Elegance,privat,1200,limousine,1999,manuell,116,vectra,150000,9,benzin,opel,30165
BMW_X1_E84,privat,16990,suv,2011,manuell,220,x_reihe,150000,7,diesel,bmw,45770
Ford_Fiesta_1.4_TDCi,privat,6400,kleinwagen,2010,manuell,71,fiesta,50000,7,diesel,ford,84085
Chevrolet_Karlos_1_4_Klima_Diebstahlschaden_ohne_Brief!,privat,750,kleinwagen,2007,manuell,94,andere,100000,3,benzin,chevrolet,99310
BMW_520i_E39,privat,650,limousine,1998,manuell,150,5er,150000,6,benzin,bmw,33775
Seat_Leon_1.6_16V_8x_Fach_Bereift_Scheckheft_Top_Zustand!!,privat,2450,limousine,2002,manuell,105,leon,125000,7,benzin,seat,25421
Audi_A6_3.0_TDI_quattro,privat,7999,limousine,2004,automatik,224,a6,150000,10,diesel,audi,10961
Mercedes_Benz_Vito_111_CDI_Lang,privat,5490,bus,2009,manuell,116,vito,150000,4,diesel,mercedes_benz,84539
Mitsubishi_Carisma_1600_GLX,privat,500,limousine,1996,manuell,90,carisma,150000,2,benzin,mitsubishi,86556
Saab._900_II_Original_guter_Zustand,privat,1099,coupe,1995,manuell,131,900,150000,4,,saab,76437
BMW_X3_xDrive20d_2.Hand_Glasdach_Xenon_AHK,privat,18950,limousine,2010,manuell,177,x_reihe,125000,10,diesel,bmw,52379
Audi_TT_Roadster_1_8_T,privat,10250,cabrio,2004,manuell,150,tt,80000,5,benzin,audi,59348
Peugeot_206+_75_1.Hand_?_Scheckheft_gepflegt_?_Euro_4,privat,3500,kleinwagen,2009,manuell,75,2_reihe,80000,8,benzin,peugeot,70437
Volvo_V70_D5_DPF_Aut._136_KW,privat,3000,kombi,2006,automatik,185,v70,150000,11,diesel,volvo,51145
Volkswagen_Golf_1.4_Klima,privat,550,limousine,1999,manuell,75,golf,150000,10,benzin,volkswagen,50769
Golf_4_1_9_tdi_Highline,privat,2100,limousine,2002,manuell,131,golf,150000,7,diesel,volkswagen,50126
Audi_Q5_3.0_TDI_quattro_S_tronic,privat,20500,suv,2009,automatik,239,q5,125000,11,diesel,audi,68623
Mercedes_Benz_SLK_200_Kompressor,privat,7200,cabrio,2001,manuell,163,slk,150000,3,benzin,mercedes_benz,85716
Ford_Galaxy_2.0_TDCi_DPF_Ghia___Voll_Vollaustattung,privat,5850,bus,2006,manuell,140,galaxy,150000,10,diesel,ford,45888
Renault_Twingo_1.2_Liberty___2.Hand__Faltdach_/_Angemeldet_/_Top!,privat,749,kleinwagen,1999,manuell,60,twingo,100000,6,benzin,renault,22885
Alfa_Romeo_147_2.0_Twin_Spark_Distinctive,privat,1300,limousine,2003,manuell,150,147,150000,3,benzin,alfa_romeo,23883
VW_Caddy_Maxi_1.6_TDI,privat,4500,bus,2011,manuell,102,caddy,150000,2,,volkswagen,42799
Opel_Corsa_Swing,privat,600,kleinwagen,1994,manuell,45,corsa,125000,5,benzin,opel,44799
BMW_e36_Coupe__zum_verkauf/tausch,privat,1800,coupe,1995,manuell,102,3er,150000,1,benzin,bmw,25774
VW_TOURAN_2.0_TDI_INDIVIDUAL_R_LINE_170PS__7_Sitzer,privat,10500,,2017,manuell,170,touran,80000,12,diesel,volkswagen,34270
Peugeot_206_1_4_TÜV_NEU_02/18__AHK__8_fach_bereift,privat,1850,kleinwagen,2001,manuell,75,2_reihe,150000,8,benzin,peugeot,49525
Seat_Leon_ST_2.0TDI_mit_FR_Ausstattung_kein_Cupra,privat,21500,kombi,2014,manuell,150,leon,70000,4,diesel,seat,54675
BMW_320d_DPF_Efficient_Dynamics_Edition,privat,12900,limousine,2011,manuell,163,3er,150000,3,diesel,bmw,53117
Mercedes_Benz_C_220_T_CDI_Esprit,privat,1199,kombi,1999,manuell,125,c_klasse,150000,8,diesel,mercedes_benz,82398
VW_Volkswagen_T4_Multivan_2.5l_110PS_Benziner___1._Hand,privat,900,bus,1995,manuell,110,transporter,150000,9,benzin,volkswagen,65239
Golf_3_zum_Schlachten_o.ae.,privat,120,andere,1996,manuell,75,golf,150000,1,benzin,volkswagen,57392
Passat_Variant_2.5_TDI_Highline_Automatik_Tiefer,privat,5900,kombi,2001,automatik,150,passat,150000,8,diesel,volkswagen,38539
For_Fiesta_1.3_Fun,privat,3399,limousine,2007,manuell,60,fiesta,90000,1,benzin,ford,52499
Verkaufe_Golf_3,privat,550,,2017,manuell,75,golf,150000,4,benzin,volkswagen,12623
Audi_A5_2.7_TDI_Sportback_DPF,privat,16900,coupe,2010,manuell,190,a5,150000,10,diesel,audi,74193
Volkswagen_Touran_1.6_TDI_DPF_BlueMotion_Technology_Hig...,privat,12700,bus,2011,manuell,105,touran,150000,9,diesel,volkswagen,86899
Renault_Scenic_1.6_V,privat,600,bus,2001,manuell,0,scenic,150000,2,benzin,renault,46562
Opel_Vertrag_B_Caravan,privat,899,kombi,1996,manuell,115,vectra,150000,12,benzin,opel,63739
Volkswagen_Eos_2.0_TDI_DPF_Edition_2008,privat,8450,cabrio,2007,manuell,140,eos,150000,10,diesel,volkswagen,53844
Golf_3_Bastlerfahrezeug_1.4_&_60_PS__CL_,privat,150,kleinwagen,1993,manuell,60,golf,150000,2,benzin,volkswagen,9456
Ford_Fiesta_1.25,privat,5150,kleinwagen,2010,manuell,82,fiesta,100000,3,benzin,ford,38723
Volvo_S80_2.4_Automatic,privat,1500,limousine,1999,automatik,170,andere,150000,9,benzin,volvo,48151
Top_SLK_200_Scheckheft__Service_Neu!,privat,4590,cabrio,1998,manuell,136,slk,150000,3,benzin,mercedes_benz,65201
BMW_523i_touring__Autogas__Austauschmotor_227000km,privat,2600,kombi,1999,automatik,170,5er,150000,12,lpg,bmw,3226
Renault_Grand_Scenic_1.6_16V_110_Dynamique_Ev._Mit_Autog,privat,8499,bus,2009,manuell,110,andere,100000,5,benzin,renault,38259
Mitsubishi_Space_Wagon_GLXi_Klima,privat,500,bus,1999,manuell,133,andere,150000,1,benzin,mitsubishi,21614
Fiat_Punto_55_S,privat,1200,kleinwagen,1997,manuell,54,punto,125000,10,benzin,fiat,33689
Mazda_323_F_1.6_sportive,privat,2399,limousine,2003,manuell,98,3_reihe,125000,3,benzin,mazda,31787
Golf_4_5tuerer,privat,980,limousine,1998,manuell,75,golf,150000,6,benzin,volkswagen,44534
Volkswagen_Golf_Cabrio_1.2_TSI,privat,14990,cabrio,2012,manuell,105,golf,40000,5,benzin,volkswagen,45739
Renault_fuer_Bastler,privat,200,limousine,1999,manuell,0,laguna,150000,3,benzin,renault,33142
Mazda_Premacy_1.9,privat,1280,bus,1999,automatik,0,andere,150000,10,benzin,mazda,44894
Hyundai_i20_5_Star_Silver_Edition,privat,8000,limousine,2013,manuell,86,i_reihe,60000,7,benzin,hyundai,85646
Volkswagen_Polo,privat,700,kleinwagen,1998,manuell,0,polo,150000,1,benzin,volkswagen,48351
Vw_Polo_6N_Classic_6KV_erst_74Tkm_mit_Tuev_Limousine,privat,899,limousine,1998,manuell,60,polo,80000,5,benzin,volkswagen,34125
Mercedes_Benz_A_200_CDI_avantgarde,privat,4999,limousine,2005,manuell,140,a_klasse,150000,5,diesel,mercedes_benz,89075
Nissan_almera_n16___hatchback_2_,privat,300,coupe,2002,manuell,90,almera,150000,9,benzin,nissan,48465
Volkswagen_Golf_5_Plus_TDI,privat,5499,bus,2006,manuell,105,golf,150000,0,diesel,volkswagen,13349
Land_Rover_Def.110_1._Hand_Topzustand_Vollleder_Einbaunavi,privat,43550,suv,2014,manuell,122,defender,20000,9,diesel,land_rover,93055
BMW_320i_touring*Bluetooth*Klimaautomatik*8_Fach_Bereift,privat,1650,kombi,1997,manuell,150,3er,150000,5,benzin,bmw,59192
Jeep_Grand_Cherokee_5_2l__Vollaustattung__AHK__8_Fach_bereift,privat,3900,suv,1996,automatik,212,cherokee,150000,0,benzin,jeep,73035
toller_Mini_Cooper_D__110_PS__gepflegt_und_top_in_Schuss,privat,8500,kleinwagen,2007,manuell,110,cooper,90000,10,diesel,mini,97268
Smart_450_Forttwo_MCC,privat,2150,,2016,automatik,0,,125000,3,,smart,18273
VW_Kaefer_1302L_Bodengruppe_mit_H_Zulassung__Original_Papiere,privat,500,,1980,manuell,44,kaefer,5000,12,benzin,volkswagen,16761
307_CC_Leder_Interieur,privat,1800,limousine,2005,manuell,0,3_reihe,150000,8,diesel,peugeot,30169
Fiat_Seicento_1.1,privat,750,kleinwagen,1999,manuell,54,seicento,125000,10,benzin,fiat,47800
VW_Passat_1.6_Comfortline___gepfl._Rentnerfahrzeug_TÜV/ASU_Neu,privat,3000,limousine,2001,manuell,102,passat,150000,1,benzin,volkswagen,61250
Mercedes_Benz_C_180_Kompressor_Classic,privat,5700,limousine,2004,manuell,143,c_klasse,150000,4,benzin,mercedes_benz,92655
Opel_Sintra_2.2_16V_GLS,privat,500,bus,1999,manuell,141,andere,150000,4,benzin,opel,81377
Opel_Corsa_B_Sport,privat,850,kleinwagen,1998,manuell,90,corsa,150000,2,benzin,opel,59192
MINI_Cooper_S_Clubman__Navi__Glasdach__Harman/Kardon_,privat,16990,kombi,2011,manuell,184,clubman,60000,3,benzin,mini,32457
Fiat_Ducato_2.3_JTD,privat,2999,,2017,manuell,0,ducato,150000,0,,fiat,97421
BMW_318d_DPF,privat,11300,limousine,2008,manuell,143,3er,90000,9,diesel,bmw,80638
BMW_320i,privat,4000,limousine,1998,manuell,150,3er,150000,7,benzin,bmw,80807
Volkswagen_Golf_Plus_1.9_TDI_DPF_DSG_Comfortline,privat,8950,bus,2006,automatik,105,golf,50000,12,diesel,volkswagen,30952
Schoener_BMW_zu_verkaufen!!!,privat,1700,limousine,1997,automatik,170,5er,150000,7,benzin,bmw,61350
Skoda_Octavia_Elegance_1_6TDI_DSG_Automatic_Neuzustand_nur_6000km,privat,19990,limousine,2014,automatik,105,octavia,10000,1,diesel,skoda,37308
Mercedes_c_klasse_Kombi_leder_klima_.,privat,1199,kombi,2000,manuell,105,c_klasse,150000,4,diesel,mercedes_benz,35578
Volkswagen_Golf_1.8_Avenue_Klima_TÜV_07/2017,privat,850,limousine,1995,manuell,75,golf,150000,5,benzin,volkswagen,33161
Honda_CRX_ED9_Überholter_Motor,privat,1300,kleinwagen,1989,manuell,125,andere,5000,3,benzin,honda,18195
BMW_M135i_Sport_Aut.,privat,39900,limousine,2015,automatik,326,m_reihe,5000,11,benzin,bmw,94560
Nue_tuf_auto_perfek,privat,1000,,2018,automatik,0,astra,150000,0,benzin,opel,10243
VW_FOX_1_2,privat,2800,kleinwagen,2008,manuell,54,fox,150000,11,benzin,volkswagen,28201
****AUDI_Q5_2.0TDI_TÜV_02/18_NEUER_MODELL***,privat,30000,suv,2012,manuell,0,q5,100000,0,diesel,audi,38304
Volkswagen_Golf_Variant_1.9_TDI,privat,2750,kombi,2001,manuell,101,golf,150000,11,diesel,volkswagen,92318
VW_Golf_II_Automatik,privat,299,,2016,automatik,70,golf,150000,0,benzin,volkswagen,27404
Opel_Corsa_D_GSI,privat,8200,,2016,manuell,220,corsa,90000,5,,opel,37217
Volkswagen_Caddy_2.0_EcoFuel_Team__5_Si.__PDC__SHZ_,privat,7649,kombi,2010,manuell,109,caddy,125000,3,cng,volkswagen,58285
Nissan_Terrano_II_Freestyle,privat,950,suv,1995,manuell,124,andere,150000,3,benzin,nissan,66539
Ford_Kuga_2.0_TDCi_4x4_Aut._Titanium_NAVI_Leder,privat,19999,suv,2014,automatik,163,kuga,90000,6,diesel,ford,58256
Seat_Ibiza_1_4.__2_Jahre_TÜV,privat,1000,kleinwagen,1997,manuell,60,ibiza,150000,4,benzin,seat,26810
Smart_smart_&_pure_cdi,privat,1450,kleinwagen,2003,,41,fortwo,150000,6,diesel,smart,72459
Peugeot_107__70__68_Access,privat,4900,kleinwagen,2013,manuell,68,1_reihe,70000,8,benzin,peugeot,10965
Ford_Fiesta_1.4_TDCI_Ghia,privat,1899,kleinwagen,2003,manuell,68,fiesta,150000,2,diesel,ford,8066
Ford_Probe_24v,privat,1300,,1995,manuell,163,andere,150000,5,benzin,ford,88353
VW_Golf_3,privat,0,,1995,manuell,75,golf,150000,0,benzin,volkswagen,41169
Mazda_MX_5_1.8_MZR_Energy,privat,7890,cabrio,2006,manuell,126,mx_reihe,125000,9,benzin,mazda,41540
Smart_Smart_ForTwo_Coupe_Softtouch_Passion,privat,2800,kleinwagen,2005,automatik,61,fortwo,70000,10,benzin,smart,12459
Daewoo_Lacetti_1.6_SX,privat,1250,limousine,2005,manuell,109,andere,150000,4,benzin,daewoo,41844
MG_MGF_1.8i,privat,5950,cabrio,1999,manuell,120,,30000,9,benzin,sonstige_autos,77743
LG_flex_zu_verkaufen__/_tausch.,privat,0,limousine,1999,manuell,99,c5,100000,3,elektro,citroen,6842
Porsche_Chrono_Sport,privat,24987,cabrio,2005,automatik,239,boxster,70000,1,benzin,porsche,56068
Mercedes_S_500_Langversion_7G_tronic,privat,15500,limousine,2006,automatik,387,s_klasse,150000,2,benzin,mercedes_benz,59065
Fiat_cinquecento_1.1_SporTing,privat,0,kleinwagen,1997,manuell,0,andere,150000,0,benzin,fiat,55131
BMW_116d_Sport_Line,privat,15750,limousine,2012,manuell,116,1er,20000,7,diesel,bmw,81829
Alfa_Romeo_156_2.0_Twin_Spark_/_Sehr_gepflegt!!__No_Passat_A4_,privat,1450,limousine,2000,manuell,155,156,150000,5,benzin,alfa_romeo,45127
Volkswagen_Polo__6N,privat,2900,kleinwagen,1999,manuell,60,polo,150000,10,benzin,volkswagen,94089
GTI_Vollausstattung,privat,11000,,2005,manuell,200,golf,90000,0,,volkswagen,45879
Skoda_Fabia_1.2_TSI_77KW_Combi_Elegance_abnehmbare_AHK_PDC_45tkm,privat,11999,kombi,2012,manuell,105,fabia,50000,3,benzin,skoda,42499
Opel_Astra_1.8_GL_Bastler,privat,0,kombi,1991,automatik,90,astra,150000,7,benzin,opel,51598
Ford_Ka_zu_Vk,privat,0,,2005,manuell,0,ka,150000,5,benzin,ford,48529
Volkswagen_T4_andere,privat,7700,bus,1997,manuell,102,transporter,150000,9,diesel,volkswagen,66450
Porsche_Cayenne_Diesel_Tiptronic_S,privat,37000,suv,2010,automatik,239,cayenne,150000,10,diesel,porsche,76829
BMW_320i_e46_Super_Zustand_TÜV_bis_03/2018!,privat,2900,limousine,1999,manuell,150,3er,150000,3,benzin,bmw,22087
Polo_6n1_zu_verschenken,privat,0,kleinwagen,1995,manuell,60,polo,150000,4,benzin,volkswagen,88281
Audi_A5_3.0_TDI_DPF_quattro_S_line_sportpaket_plus,privat,14295,coupe,2007,manuell,239,a5,150000,8,diesel,audi,66557
Seat_Leon_2.0_T_FSI_Cupra__344PS_,privat,15000,limousine,2008,manuell,344,leon,125000,6,benzin,seat,71384
